Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-January-2020,11.15,11.15,10.85,10.90,10.889860139860139860,572,6,6229.00,222,38.81,0.30,-0.25
29-January-2020,11.50,11.55,11.40,11.40,11.479944674965421853,723,6,8300.00,222,30.71,0.15,-0.10
27-January-2020,12.25,12.60,12.00,12.00,12.573611111111111111,1440,3,18106.00,1440,100.00,0.60,-0.25
23-January-2020,12.10,12.10,12.10,12.10,12.100000000000000000,100,1,1210.00,100,100.00,0.00,0.00
22-January-2020,13.20,13.20,12.55,12.55,12.589033942558746736,1915,11,24108.00,1915,100.00,0.65,-0.65
21-January-2020,14.35,14.35,13.15,13.20,13.186080947680157946,2026,4,26715.00,26,1.28,1.20,-1.15
20-January-2020,13.60,13.70,13.60,13.70,13.637500000000000000,2000,3,27275.00,0,0.00,0.10,0.10
16-January-2020,14.50,14.50,14.25,14.25,14.253658536585365853,205,2,2922.00,205,100.00,0.25,-0.25
8-January-2020,14.20,15.00,14.20,14.80,14.796636561818748053,3211,9,47512.00,1210,37.68,0.80,0.60
7-January-2020,15.55,15.55,14.60,14.65,14.919443949385136339,5611,17,83713.00,1611,28.71,0.95,-0.90
6-January-2020,15.00,15.50,14.80,14.85,15.237123787936028208,7941,15,120998.00,4941,62.22,0.70,-0.15
3-January-2020,15.15,15.15,15.00,15.00,15.148956817079087821,2061,3,31222.00,2061,100.00,0.15,-0.15
1-January-2020,15.50,15.50,14.80,14.80,15.087436399217221135,12775,38,192742.00,4385,34.32,0.70,-0.70
31-December-2019,14.95,15.25,14.95,15.02,15.147386461011139674,49014,20,742434.00,24014,48.99,0.30,0.07
30-December-2019,14.95,14.95,14.95,14.95,14.947867298578199052,211,6,3154.00,211,100.00,0.00,0.00
27-December-2019,14.85,15.40,14.50,14.95,15.199936518928901200,34656,37,526769.00,16155,46.62,0.90,0.10
26-December-2019,15.25,15.25,14.85,14.85,15.187500000000000000,48,10,729.00,48,100.00,0.40,-0.40
24-December-2019,15.80,15.80,14.50,15.10,14.982007575757575757,3168,19,47463.00,2480,78.28,1.30,-0.70
23-December-2019,14.44,15.20,14.44,15.09,14.776119402985074626,938,11,13860.00,812,86.57,0.76,0.65
20-December-2019,14.99,15.25,14.99,15.20,15.216328757923015573,119115,38,1812493.00,56364,47.32,0.26,0.21
19-December-2019,15.05,15.20,14.00,14.77,14.869769858945805493,134700,41,2002958.00,65550,48.66,1.20,-0.28
18-December-2019,14.71,14.71,14.71,14.71,14.710000000000000000,100,1,1471.00,100,100.00,0.00,0.00
12-December-2019,14.01,14.01,14.01,14.01,14.010000000000000000,200,2,2802.00,200,100.00,0.00,0.00
11-December-2019,13.33,13.35,13.30,13.35,13.326666666666666666,600,5,7996.00,0,0.00,0.05,0.02
10-December-2019,12.45,13.00,12.45,13.00,12.913333333333333333,1050,5,13559.00,1050,100.00,0.55,0.55
25-November-2019,13.70,13.70,12.45,12.45,13.049689440993788819,161,3,2101.00,161,100.00,1.25,-1.25
15-November-2019,12.90,13.09,12.90,13.09,12.914285714285714285,350,2,4520.00,350,100.00,0.19,0.19
6-November-2019,13.12,13.12,12.47,12.47,12.581818181818181818,110,2,1384.00,110,100.00,0.65,-0.65
5-November-2019,12.70,13.12,12.70,13.12,12.700149925037481259,2001,2,25413.00,2001,100.00,0.42,0.42
1-November-2019,13.12,13.12,12.50,13.12,12.521568627450980392,255,3,3193.00,255,100.00,0.62,0.00
30-October-2019,13.12,13.12,13.12,13.12,13.120000000000000000,50,1,656.00,50,100.00,0.00,0.00
29-October-2019,13.12,13.12,13.12,13.12,13.120000000000000000,100,2,1312.00,100,100.00,0.00,0.00
22-October-2019,13.12,13.12,13.12,13.12,13.115384615384615384,52,1,682.00,52,100.00,0.00,0.00
9-October-2019,13.12,13.12,13.12,13.12,13.120000000000000000,50,1,656.00,50,100.00,0.00,0.00
7-October-2019,13.12,13.12,13.12,13.12,13.120000000000000000,50,1,656.00,50,100.00,0.00,0.00
19-September-2019,13.12,13.12,13.12,13.12,13.000000000000000000,2,1,26.00,2,100.00,0.00,0.00
18-September-2019,12.50,12.50,12.50,12.50,12.500000000000000000,6,2,75.00,6,100.00,0.00,0.00
6-September-2019,12.35,12.35,12.35,12.35,12.350000000000000000,1000,1,12350.00,1000,100.00,0.00,0.00
5-September-2019,13.00,13.00,13.00,13.00,13.000000000000000000,22,2,286.00,22,100.00,0.00,0.00
28-August-2019,12.30,12.99,12.30,12.99,12.444444444444444444,18,2,224.00,18,100.00,0.69,0.69
27-August-2019,12.93,12.93,11.71,12.92,12.101612903225806451,620,4,7503.00,520,83.87,1.22,-0.01
26-August-2019,12.39,12.39,11.21,12.32,12.170000000000000000,500,4,6085.00,410,82.00,1.18,-0.07
23-August-2019,11.80,11.80,11.80,11.80,11.800000000000000000,200,2,2360.00,200,100.00,0.00,0.00
22-August-2019,11.25,11.80,11.25,11.80,11.433333333333333333,750,4,8575.00,750,100.00,0.55,0.55
21-August-2019,12.14,12.15,11.01,11.53,12.133307603241991509,25910,12,314374.00,25656,99.02,1.14,-0.61
20-August-2019,11.05,11.58,11.05,11.58,11.548633591809079274,53132,63,613602.00,27131,51.06,0.53,0.53
19-August-2019,11.02,11.03,11.02,11.03,11.019995364289577377,64715,98,713159.00,32715,50.55,0.01,0.01
16-August-2019,10.51,10.51,10.51,10.51,10.507177033492822966,209,5,2196.00,209,100.00,0.00,0.00
14-August-2019,10.01,10.01,10.01,10.01,10.009446693657219973,741,15,7417.00,741,100.00,0.00,0.00
13-August-2019,9.54,9.54,9.54,9.54,9.536363636363636363,110,5,1049.00,100,90.91,0.00,0.00
9-August-2019,9.56,9.56,9.09,9.09,9.091000000000000000,2000,3,18182.00,2000,100.00,0.47,-0.47
1-August-2019,9.56,9.56,9.56,9.56,9.000000000000000000,1,1,9.00,1,100.00,0.00,0.00
30-July-2019,9.95,10.00,9.95,10.00,9.974619289340101522,197,3,1965.00,197,100.00,0.05,0.05
29-July-2019,9.55,9.55,9.55,9.55,9.500000000000000000,18,1,171.00,18,100.00,0.00,0.00
26-July-2019,10.00,10.00,10.00,10.00,10.000000000000000000,2,2,20.00,2,100.00,0.00,0.00
24-July-2019,10.52,10.52,9.59,9.60,9.622696411251212415,1031,6,9921.00,31,3.01,0.93,-0.92
23-July-2019,11.02,11.02,10.00,10.02,10.019704433497536945,1015,4,10170.00,15,1.48,1.02,-1.00
17-July-2019,10.97,10.97,10.50,10.50,10.500000000000000000,152,4,1596.00,152,100.00,0.47,-0.47
15-July-2019,10.40,10.45,10.40,10.45,10.424787606196901549,2001,3,20860.00,1,0.05,0.05,0.05
9-July-2019,11.15,11.15,10.40,10.40,10.775000000000000000,400,3,4310.00,200,50.00,0.75,-0.75
8-July-2019,11.58,11.58,10.62,10.62,10.736842105263157894,570,3,6120.00,570,100.00,0.96,-0.96
5-July-2019,11.03,11.03,11.03,11.03,11.030000000000000000,100,8,1103.00,100,100.00,0.00,0.00
4-July-2019,10.00,10.51,10.00,10.51,10.125925925925925925,405,3,4101.00,405,100.00,0.51,0.51
1-July-2019,10.01,10.01,10.01,10.01,10.000000000000000000,50,1,500.00,50,100.00,0.00,0.00
27-June-2019,10.50,10.50,10.01,10.01,10.091666666666666666,120,2,1211.00,120,100.00,0.49,-0.49
25-June-2019,10.00,10.00,10.00,10.00,10.000000000000000000,25,1,250.00,25,100.00,0.00,0.00
24-June-2019,9.41,9.55,9.41,9.53,9.529470529470529470,1001,3,9539.00,501,50.05,0.14,0.12
21-June-2019,9.88,9.90,9.88,9.90,9.890000000000000000,2000,2,19780.00,0,0.00,0.02,0.02
20-June-2019,10.12,10.12,10.12,10.12,10.100000000000000000,20,1,202.00,20,100.00,0.00,0.00
18-June-2019,10.12,10.12,10.12,10.12,10.120000000000000000,100,1,1012.00,100,100.00,0.00,0.00
17-June-2019,10.65,11.64,10.65,10.65,10.931526390870185449,701,8,7663.00,501,71.47,0.99,0.00
13-June-2019,11.21,11.50,11.21,11.21,11.209790209790209790,1001,3,11221.00,1001,100.00,0.29,0.00
12-June-2019,11.80,11.80,11.80,11.80,11.800000000000000000,300,1,3540.00,300,100.00,0.00,0.00
11-June-2019,12.95,12.95,12.00,12.32,12.428767123287671232,730,4,9073.00,600,82.19,0.95,-0.63
24-May-2019,12.20,12.55,12.03,12.35,12.296000000000000000,500,4,6148.00,300,60.00,0.52,0.15
23-May-2019,12.61,12.61,12.61,12.61,12.592592592592592592,27,1,340.00,27,100.00,0.00,0.00
22-May-2019,12.01,12.01,12.01,12.01,12.000000000000000000,5,2,60.00,5,100.00,0.00,0.00
8-May-2019,12.63,12.63,12.01,12.01,12.628742514970059880,501,4,6327.00,501,100.00,0.62,-0.62
6-May-2019,13.15,13.15,12.02,12.03,12.400000000000000000,300,3,3720.00,100,33.33,1.13,-1.12
25-April-2019,12.53,12.53,12.53,12.53,12.444444444444444444,9,1,112.00,9,100.00,0.00,0.00
24-April-2019,13.81,13.81,12.90,13.05,13.045686404967842093,4509,6,58823.00,509,11.29,0.91,-0.76
23-April-2019,12.02,13.16,12.01,13.16,12.686597938144329896,485,4,6153.00,385,79.38,1.15,1.14
16-April-2019,12.55,12.55,12.54,12.54,12.543333333333333333,300,2,3763.00,300,100.00,0.01,-0.01
9-April-2019,13.16,13.16,13.16,13.16,13.100000000000000000,10,1,131.00,10,100.00,0.00,0.00
8-April-2019,13.16,13.16,13.16,13.16,13.137931034482758620,29,1,381.00,29,100.00,0.00,0.00
5-April-2019,13.45,13.80,13.45,13.80,13.666666666666666666,30,3,410.00,20,66.67,0.35,0.35
4-April-2019,14.85,14.85,14.10,14.10,14.097560975609756097,41,2,578.00,40,97.56,0.75,-0.75
3-April-2019,14.15,14.19,14.14,14.19,14.148820326678765880,551,5,7796.00,551,100.00,0.05,0.04
2-April-2019,13.52,13.52,13.52,13.52,13.520000000000000000,125,4,1690.00,125,100.00,0.00,0.00
1-April-2019,13.55,13.55,12.88,12.88,13.240384615384615384,208,5,2754.00,208,100.00,0.67,-0.67
29-March-2019,13.55,13.55,13.55,13.55,13.540000000000000000,50,2,677.00,50,100.00,0.00,0.00
27-March-2019,14.50,14.50,14.25,14.25,14.251461988304093567,855,14,12185.00,855,100.00,0.25,-0.25
26-March-2019,14.20,14.20,14.20,14.20,14.200000000000000000,50,1,710.00,50,100.00,0.00,0.00
25-March-2019,14.50,14.50,14.50,14.50,14.500000000000000000,20,1,290.00,20,100.00,0.00,0.00
20-March-2019,14.45,16.00,14.45,14.50,14.824175824175824175,364,8,5396.00,332,91.21,1.55,0.05
19-March-2019,16.10,16.10,15.60,15.95,16.062980030721966205,651,6,10457.00,501,76.96,0.50,-0.15
18-March-2019,15.90,15.90,14.35,15.80,15.078723404255319148,470,11,7087.00,273,58.09,1.55,-0.10
15-March-2019,17.65,18.80,15.90,15.90,16.000000000000000000,457,16,7312.00,453,99.12,2.90,-1.75
14-March-2019,17.65,19.50,17.65,17.65,17.656826568265682656,271,6,4785.00,251,92.62,1.85,0.00
11-March-2019,19.60,19.60,19.60,19.60,19.333333333333333333,3,1,58.00,3,100.00,0.00,0.00
8-March-2019,19.60,19.60,19.60,19.60,19.583333333333333333,12,1,235.00,12,100.00,0.00,0.00
6-March-2019,19.65,19.65,19.65,19.65,19.500000000000000000,2,1,39.00,2,100.00,0.00,0.00
28-February-2019,18.85,18.85,18.50,18.50,18.742857142857142857,70,3,1312.00,70,100.00,0.35,-0.35
27-February-2019,20.75,20.75,17.40,17.40,17.687931034482758620,580,6,10259.00,580,100.00,3.35,-3.35
22-February-2019,19.30,19.30,19.30,19.30,19.200000000000000000,5,1,96.00,5,100.00,0.00,0.00
19-February-2019,20.80,20.80,17.50,18.85,18.641624365482233502,985,10,18362.00,385,39.09,3.30,-1.95
12-February-2019,19.40,19.40,19.40,19.40,19.400000000000000000,5,1,97.00,5,100.00,0.00,0.00
8-February-2019,18.00,18.05,17.95,18.00,18.000000000000000000,498,3,8964.00,0,0.00,0.10,0.00
7-February-2019,19.70,19.70,16.25,18.55,18.538687561214495592,1021,5,18928.00,11,1.08,3.45,-1.15
1-February-2019,17.45,19.35,17.45,18.05,18.017578125000000000,512,5,9225.00,12,2.34,1.90,0.60
31-January-2019,19.25,20.00,17.50,17.75,18.853515625000000000,1024,8,19306.00,924,90.23,2.50,-1.50
30-January-2019,16.95,19.40,16.95,19.35,19.083296312749888938,4502,6,85913.00,502,11.15,2.45,2.40
29-January-2019,17.70,18.80,17.70,18.80,18.750000000000000000,100,6,1875.00,100,100.00,1.10,1.10
28-January-2019,15.50,18.80,15.40,17.70,17.691916141834181692,11591,19,205067.00,1490,12.85,3.40,2.20
25-January-2019,18.55,19.85,16.80,17.10,17.566315789473684210,950,9,16688.00,929,97.79,3.05,-1.45
24-January-2019,20.00,21.45,18.10,18.55,18.725190839694656488,131,4,2453.00,115,87.79,3.35,-1.45
22-January-2019,20.00,20.00,20.00,20.00,20.000000000000000000,2,1,40.00,2,100.00,0.00,0.00
21-January-2019,19.60,19.95,19.60,19.95,19.775000000000000000,200,3,3955.00,100,50.00,0.35,0.35
18-January-2019,20.00,20.05,20.00,20.05,20.024838709677419354,3100,4,62077.00,1550,50.00,0.05,0.05
17-January-2019,21.20,21.20,18.60,19.50,19.271685761047463175,611,19,11775.00,543,88.87,2.60,-1.70
16-January-2019,18.00,19.50,18.00,19.45,18.205325999463375368,14908,9,271405.00,10004,67.10,1.50,1.45
15-January-2019,19.75,19.80,18.05,19.25,19.260219341974077766,2006,8,38636.00,1003,50.00,1.75,-0.50
14-January-2019,18.15,19.80,18.15,19.80,19.441400304414003044,657,11,12773.00,654,99.54,1.65,1.65
11-January-2019,19.85,19.85,19.85,19.85,19.850000000000000000,100,1,1985.00,100,100.00,0.00,0.00
10-January-2019,17.55,19.00,17.50,18.20,18.078230295927336653,3413,28,61701.00,1509,44.21,1.50,0.65
9-January-2019,18.40,20.00,18.40,19.25,19.078787878787878787,165,7,3148.00,115,69.70,1.60,0.85
8-January-2019,20.45,20.45,20.40,20.40,20.442225392296718972,701,7,14330.00,701,100.00,0.05,-0.05
7-January-2019,20.50,21.60,18.45,20.50,19.852021675698207586,2399,16,47625.00,1806,75.28,3.15,0.00
4-January-2019,18.40,20.65,18.40,20.05,20.072992700729927007,685,8,13750.00,185,27.01,2.25,1.65
3-January-2019,17.90,20.80,17.90,19.40,19.416314946878183670,13742,23,266819.00,11388,82.87,2.90,1.50
2-January-2019,19.10,21.90,19.10,19.85,19.646562149563534818,45479,35,893506.00,28701,63.11,2.80,0.75
1-January-2019,20.15,23.90,20.15,21.00,20.767399267399267399,546,18,11339.00,485,88.83,3.75,0.85
31-December-2018,22.40,22.40,22.30,22.35,22.366528354080221300,723,6,16171.00,723,100.00,0.10,-0.05
28-December-2018,22.10,22.10,21.00,22.00,22.084967320261437908,153,4,3379.00,152,99.35,1.10,-0.10
27-December-2018,22.45,22.45,22.35,22.45,22.381720430107526881,372,4,8326.00,265,71.24,0.10,0.00
26-December-2018,20.00,21.85,20.00,21.45,20.607221812822402358,9499,36,195748.00,7853,82.67,1.85,1.45
24-December-2018,20.80,24.00,20.80,21.95,21.623876835415296953,18252,31,394679.00,14022,76.82,3.20,1.15
21-December-2018,22.45,23.95,20.20,23.10,21.835962145110410094,1268,14,27688.00,487,38.41,3.75,0.65
20-December-2018,24.50,24.50,20.40,22.20,22.174677002583979328,1935,15,42908.00,807,41.71,4.10,-2.30
19-December-2018,22.50,22.75,22.50,22.65,22.624373956594323873,599,8,13552.00,100,16.69,0.25,0.15
18-December-2018,22.00,22.90,20.95,22.05,22.055773881499395405,6616,36,145921.00,3264,49.33,1.95,0.05
17-December-2018,24.00,25.90,23.25,23.25,23.751817968566737039,4263,40,101254.00,3443,80.76,2.65,-0.75
14-December-2018,24.00,26.70,22.65,25.80,25.501644736842105263,608,8,15505.00,604,99.34,4.05,1.80
13-December-2018,24.00,24.95,22.55,24.70,23.878859857482185273,2947,61,70371.00,1743,59.14,2.40,0.70
12-December-2018,26.45,26.45,25.05,25.05,25.067469879518072289,830,4,20806.00,830,100.00,1.40,-1.40
11-December-2018,25.85,25.85,23.70,25.25,25.251485148514851485,505,4,12752.00,505,100.00,2.15,-0.60
10-December-2018,26.85,26.85,24.00,25.75,25.655507559395248380,1852,11,47514.00,1801,97.25,2.85,-1.10
7-December-2018,25.95,26.25,24.95,25.55,25.221617206643071059,3673,16,92639.00,3210,87.39,1.30,-0.40
6-December-2018,26.50,26.50,23.70,24.35,24.500217391304347826,4600,38,112701.00,2801,60.89,2.80,-2.15
5-December-2018,26.00,27.20,25.55,25.95,25.996990710454010205,7643,53,198695.00,4602,60.21,1.65,-0.05
4-December-2018,25.00,27.50,22.95,25.25,24.928957250887391326,19439,71,484594.00,5300,27.26,4.55,0.25
3-December-2018,29.20,29.20,22.90,25.50,27.388494776215658454,7753,20,212343.00,3502,45.17,6.30,-3.70
30-November-2018,27.70,32.45,27.50,28.60,28.744212400841832604,6177,52,177553.00,4337,70.21,4.95,0.90
29-November-2018,33.40,33.90,27.60,33.35,33.318976545842217484,7035,51,234399.00,5861,83.31,6.30,-0.05
28-November-2018,40.00,45.80,32.00,33.40,43.416298023091466436,108958,237,4730553.00,97400,89.39,13.80,-6.60
27-November-2018,38.50,42.30,36.30,39.95,41.794417805044537893,118663,27,4959451.00,104351,87.94,6.00,1.45
26-November-2018,38.00,38.40,35.50,38.40,38.144278606965174129,603,6,23001.00,201,33.33,2.90,0.40
22-November-2018,37.95,38.00,37.90,37.95,37.926153846153846153,650,10,24652.00,350,53.85,0.10,0.00
21-November-2018,38.50,38.55,35.50,37.85,37.606901725431357839,1333,10,50130.00,500,37.51,3.05,-0.65
20-November-2018,38.00,38.00,34.20,37.90,37.451952882827030378,1613,18,60410.00,250,15.50,3.80,-0.10
19-November-2018,38.00,39.00,34.35,37.95,37.136287625418060200,1196,23,44415.00,376,31.44,4.65,-0.05
16-November-2018,37.60,37.80,37.50,37.80,37.620396600566572237,706,5,26560.00,200,28.33,0.30,0.20
15-November-2018,39.00,39.00,34.20,37.55,37.424672489082969432,916,19,34281.00,114,12.45,4.80,-1.45
14-November-2018,37.00,37.20,34.90,37.15,37.164473684210526315,304,4,11298.00,104,34.21,2.30,0.15
13-November-2018,37.00,38.00,34.20,36.95,36.824516129032258064,775,9,28539.00,270,34.84,3.80,-0.05
9-November-2018,39.00,39.00,34.60,37.35,36.855140186915887850,1498,12,55209.00,320,21.36,4.40,-1.65
7-November-2018,37.25,37.30,37.25,37.30,37.274545454545454545,1100,2,41002.00,0,0.00,0.05,0.05
6-November-2018,37.25,37.30,36.20,36.90,37.069539666993143976,1021,7,37848.00,521,51.03,1.10,-0.35
5-November-2018,37.00,37.25,34.50,37.00,37.013661202185792349,1830,10,67735.00,830,45.36,2.75,0.00
2-November-2018,37.50,38.00,34.55,37.50,36.268475210477081384,2138,22,77542.00,1129,52.81,3.45,0.00
1-November-2018,37.00,37.10,37.00,37.10,37.050000000000000000,500,3,18525.00,0,0.00,0.10,0.10
31-October-2018,39.00,39.00,36.50,36.50,36.509960159362549800,502,2,18328.00,502,100.00,2.50,-2.50
30-October-2018,35.00,37.00,32.15,36.35,32.421389689401216778,12492,14,405008.00,11806,94.51,4.85,1.35
29-October-2018,37.00,38.00,31.00,36.05,32.147208499863465978,120849,25,3884958.00,64159,53.09,7.00,-0.95
26-October-2018,35.10,35.10,35.00,35.00,35.047368421052631578,380,3,13318.00,280,73.68,0.10,-0.10
25-October-2018,34.20,35.00,34.20,35.00,34.828125000000000000,64,3,2229.00,51,79.69,0.80,0.80
24-October-2018,36.00,37.00,34.50,35.25,35.166666666666666666,756,15,26586.00,755,99.87,2.50,-0.75
23-October-2018,35.50,35.55,35.50,35.55,35.525000000000000000,1040,2,36946.00,0,0.00,0.05,0.05
22-October-2018,35.00,36.00,29.00,35.15,33.939195509822263797,12828,27,435372.00,9427,73.49,7.00,0.15
19-October-2018,39.00,39.00,35.50,35.50,36.365671641791044776,402,8,14619.00,400,99.50,3.50,-3.50
17-October-2018,34.20,39.00,34.00,36.05,34.666130611103342189,14302,17,495795.00,11300,79.01,5.00,1.85
16-October-2018,39.00,39.00,37.00,37.00,37.013245033112582781,151,2,5589.00,151,100.00,2.00,-2.00
15-October-2018,39.00,39.00,34.10,36.95,36.909181795460225852,44011,46,1624410.00,43459,98.75,4.90,-2.05
12-October-2018,33.20,37.50,33.20,37.50,37.129361245303274288,7452,15,276688.00,7302,97.99,4.30,4.30
11-October-2018,33.20,35.80,30.80,35.80,31.679223354071238121,14627,26,463372.00,12627,86.33,5.00,2.60
10-October-2018,34.70,38.00,32.00,35.00,34.242424242424242424,198,10,6780.00,120,60.61,6.00,0.30
9-October-2018,35.20,35.20,33.15,34.60,33.476838955947591045,9693,19,324491.00,7695,79.39,2.05,-0.60
8-October-2018,35.20,35.20,35.00,35.00,35.117500000000000000,400,8,14047.00,400,100.00,0.20,-0.20
5-October-2018,35.20,35.25,35.05,35.25,35.152542372881355932,177,7,6222.00,175,98.87,0.20,0.05
4-October-2018,38.00,38.00,35.05,35.50,35.748502994011976047,501,11,17910.00,450,89.82,2.95,-2.50
1-October-2018,36.20,38.90,29.20,38.00,35.393162393162393162,351,8,12423.00,301,85.75,9.70,1.80
28-September-2018,36.20,36.20,36.15,36.15,36.192307692307692307,52,4,1882.00,52,100.00,0.05,-0.05
27-September-2018,36.20,36.30,36.20,36.30,36.283044058744993324,1498,4,54352.00,1000,66.76,0.10,0.10
26-September-2018,35.20,36.00,35.20,36.00,35.847808105872622001,1209,6,43340.00,701,57.98,0.80,0.80
25-September-2018,35.20,35.50,35.20,35.50,35.320000000000000000,500,3,17660.00,300,60.00,0.30,0.30
24-September-2018,35.70,35.80,35.70,35.75,35.748995983935742971,498,3,17803.00,0,0.00,0.10,0.05
21-September-2018,39.00,39.00,36.05,36.05,36.109589041095890410,511,3,18452.00,511,100.00,2.95,-2.95
19-September-2018,38.00,38.10,37.50,37.50,37.876203576341127922,727,4,27536.00,229,31.50,0.60,-0.50
18-September-2018,38.00,39.00,37.40,37.40,37.867332382310984308,701,6,26545.00,200,28.53,1.60,-0.60
17-September-2018,44.95,44.95,37.00,37.55,37.605746209098164405,1253,11,47120.00,171,13.65,7.95,-7.40
14-September-2018,35.05,38.00,35.05,38.00,37.947343363168920205,10502,7,398523.00,5401,51.43,2.95,2.95
12-September-2018,34.40,37.50,34.40,37.50,36.048054919908466819,437,7,15753.00,237,54.23,3.10,3.10
11-September-2018,39.00,39.00,37.25,37.25,37.440311937612477504,1667,6,62413.00,667,40.01,1.75,-1.75
10-September-2018,38.00,42.00,32.30,37.35,41.917467133762760387,26547,24,1112783.00,26324,99.16,9.70,-0.65
7-September-2018,38.00,40.00,36.55,37.85,38.179080824088748019,5048,30,192728.00,1646,32.61,3.45,-0.15
6-September-2018,38.05,43.95,34.50,37.50,40.126850971803242558,72597,29,2913089.00,53320,73.45,9.45,-0.55
5-September-2018,32.50,37.00,31.05,37.00,33.945187027963137314,145513,35,4939466.00,75001,51.54,5.95,4.50
4-September-2018,32.25,39.00,32.25,36.40,35.132681564245810055,12172,22,427635.00,8670,71.23,6.75,4.15
3-September-2018,37.00,37.40,37.00,37.40,37.391752577319587628,97,2,3627.00,97,100.00,0.40,0.40
31-August-2018,33.00,38.00,33.00,37.40,37.324519230769230769,10400,8,388175.00,10300,99.04,5.00,4.40
30-August-2018,35.00,37.50,35.00,36.00,36.759097898513582778,11706,17,430302.00,11571,98.85,2.50,1.00
27-August-2018,31.25,36.85,31.25,35.05,33.470556194395690855,33046,33,1106068.00,18037,54.58,5.60,3.80
24-August-2018,35.00,36.60,35.00,35.00,35.945687429668365658,30214,13,1086063.00,28715,95.04,1.60,0.00
23-August-2018,35.00,35.10,34.80,34.80,34.993017843289371605,1289,4,45106.00,290,22.50,0.30,-0.20
21-August-2018,36.80,36.80,35.00,35.05,35.266165413533834586,1330,7,46904.00,1330,100.00,1.80,-1.75
20-August-2018,38.00,38.00,34.25,35.10,36.659486329743164871,1207,7,44248.00,1205,99.83,3.75,-2.90
17-August-2018,36.95,37.00,31.40,35.05,33.067197534035448240,38930,37,1287306.00,21707,55.76,5.60,-1.90
16-August-2018,30.20,37.00,30.20,33.70,34.215909090909090909,3344,19,114418.00,2063,61.69,6.80,3.50
14-August-2018,36.95,37.95,34.40,35.20,37.767727702489757327,25384,39,958696.00,24044,94.72,3.55,-1.75
13-August-2018,32.05,37.05,32.05,34.35,34.476338028169014084,3550,18,122391.00,3200,90.14,5.00,2.30
10-August-2018,38.00,40.80,33.00,34.50,36.027979812973133442,13474,144,485441.00,9098,67.52,7.80,-3.50
9-August-2018,29.00,34.00,29.00,34.00,31.700652173913043478,4600,16,145823.00,2601,56.54,5.00,5.00
8-August-2018,28.10,28.60,28.00,28.35,28.289941098579973517,21901,21,619578.00,8329,38.03,0.60,0.25
7-August-2018,32.60,32.60,25.60,27.65,28.632786885245901639,1830,14,52398.00,500,27.32,7.00,-4.95
3-August-2018,25.20,29.45,25.20,27.20,26.353860382051854450,62714,29,1652756.00,25713,41.00,4.25,2.00
2-August-2018,25.00,26.80,25.00,26.80,25.250664304694419840,1129,8,28508.00,130,11.51,1.80,1.80
1-August-2018,24.20,26.10,24.20,24.40,26.039761431411530815,1006,6,26196.00,6,0.60,1.90,0.20
31-July-2018,28.65,28.65,24.30,25.85,26.175862068965517241,1450,14,37955.00,250,17.24,4.35,-2.80
30-July-2018,25.05,26.10,24.25,26.05,24.678118414791652504,147110,31,3630398.00,51107,34.74,1.85,1.00
27-July-2018,26.20,28.35,25.00,25.85,25.920669577874818049,6870,103,178075.00,1506,21.92,3.35,-0.35
26-July-2018,26.00,26.10,26.00,26.05,26.050000000000000000,1000,32,26050.00,0,0.00,0.10,0.05
25-July-2018,25.80,25.85,25.80,25.85,25.825000000000000000,1000,5,25825.00,0,0.00,0.05,0.05
24-July-2018,25.50,25.60,25.50,25.60,25.549549549549549549,999,9,25524.00,0,0.00,0.10,0.10
20-July-2018,26.10,26.10,26.10,26.10,26.099125364431486880,1029,4,26856.00,1029,100.00,0.00,0.00
19-July-2018,24.20,26.00,24.00,24.60,24.363095238095238095,4200,11,102325.00,2000,47.62,2.00,0.40
18-July-2018,24.40,24.45,24.40,24.40,24.416666666666666666,1200,6,29300.00,0,0.00,0.05,0.00
16-July-2018,23.50,23.50,23.50,23.50,23.500000000000000000,1000,1,23500.00,1000,100.00,0.00,0.00
13-July-2018,24.00,26.00,24.00,24.20,24.176923076923076923,1300,5,31430.00,100,7.69,2.00,0.20
12-July-2018,26.00,26.00,23.65,23.65,23.673267326732673267,101,2,2391.00,101,100.00,2.35,-2.35
11-July-2018,23.30,26.30,23.25,24.40,23.678499044530661879,51807,41,1226712.00,49900,96.32,3.05,1.10
10-July-2018,23.85,24.00,23.85,24.00,23.925000000000000000,1000,4,23925.00,0,0.00,0.15,0.15
9-July-2018,23.25,23.75,23.25,23.75,23.331924855153040323,85435,9,1993363.00,46435,54.35,0.50,0.50
6-July-2018,25.50,25.50,23.25,24.00,23.507079288025889967,123600,18,2905475.00,88600,71.68,2.25,-1.50
5-July-2018,23.25,23.35,23.25,23.25,23.268036485837734037,52075,5,1211683.00,42675,81.95,0.10,0.00
4-July-2018,23.80,23.90,23.80,23.90,23.899929873772791023,28520,4,681626.00,28520,100.00,0.10,0.10
3-July-2018,25.85,25.85,23.20,23.75,23.476434070592519673,175741,19,4125772.00,173743,98.86,2.65,-2.10
2-July-2018,23.50,23.55,23.50,23.50,23.516100957354221061,1149,3,27020.00,0,0.00,0.05,0.00
